Net,Station,Lat,Long,Moho_km,err_moho,Avg_Vp/Vs,Poisson’s_ratio,Elevation,Avg_Vp(km/s),Vp_err,Avg_Vs(km/s),Vs_err,N,Sediment,Location,Reference,Compilation,Comments (Method - other notes etc.),Sub-methods,Comments2,H2 (other methods),err,Vsn2,κ2,Unnamed: 25,Unnamed: 26
,,33.32,88.59,57.95,,1.79,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,33.32,89.51,63.58,,1.8,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,33.325298,-81.368698,33.75,,1.7,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.326401,-81.131104,31.5,,1.7775,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.3298,-105.364899,44.5,,1.77,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.33,-116.37,22.0,,1.84,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.33,-105.365,44.0,,1.8,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,33.33,-105.36,42.0,,1.84,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.33,-97.25,43.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.33,-81.13,51.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.33,-79.81,26.0,,2.05,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.33,108.32,44.15,,1.7,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,33.330799,-97.252998,37.25,,1.8975,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.331,-116.453,33.331,,1.793,,,,,,,,,America_North,Yan2007,Stephenson 2024,Hk,-,,,,,,,
,,33.3349,-79.812897,26.25,,1.8575,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.335701,-79.890701,24.25,,1.9125,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.336,-106.034,35.8,,1.83,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,33.34,-111.43,26.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.34,-106.03,40.0,,1.78,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.34,-79.89,32.0,,1.82,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.341,-111.427299,27.25,,1.725,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.341,-111.427,25.7,,1.77,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,33.35,-117.149,33.35,,1.813,,,,,,,,,America_North,Yan2007,Stephenson 2024,Hk,-,,,,,,,
,,33.35,-116.86,29.0,,2,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.35,-116.56,31.0,,1.65,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.3516,-116.5615,29.5,,-,,,,,,,,,America_North,Persaud2007,Stephenson 2024,Hk,-,,,,,,,
,,33.351601,-116.561501,28.0,,1.7825,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.353611,-116.862648,32.0,,1.81,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.354,-116.863,35.1,,1.74,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,33.36,-112.95,28.0,,1.79,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.36,-81.61,36.0,,1.68,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.36,-81.26,28.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.36,104.99,44.94,,1.75,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,33.36,106.14,47.52,,1.71,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,33.363,-112.946,26.2,,1.77,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,33.3639,-6.668,32.0,,1.71,,,,,,,,,Africa,Mancilla2015,Stephenson 2024,Hk,-,,,,,,,
,,33.363998,-81.263451,32.25,,1.73,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.37,-97.92,36.0,,1.97,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.37,-89.69,37.0,,1.91,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.37,88.49,59.89,,1.76,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,33.370499,-89.691299,35.75,,1.8525,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.371201,-97.915802,43.0,,1.8,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.374,-118.457,33.374,,1.775,,,,,,,,,America_North,Yan2007,Stephenson 2024,Hk,-,,,,,,,
,,33.37495,-116.62052,30.25,,1.7975,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.375,101.875,56.3,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,102.125,54.0,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,102.375,49.8,,1.81,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,102.625,51.3,,1.77,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,102.875,50.1,,1.8,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,103.125,50.7,,1.78,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,103.375,52.8,,1.73,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,103.625,50.9,,1.71,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,103.875,48.0,,1.83,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,104.125,52.0,,1.69,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,104.375,47.9,,1.76,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,104.625,49.6,,1.67,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,104.875,45.8,,1.78,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,105.125,47.4,,1.72,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,105.375,46.1,,1.71,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,105.625,47.4,,1.71,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,105.875,44.3,,1.77,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,106.125,44.7,,1.76,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,106.375,48.3,,1.81,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,106.625,49.4,,1.7,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,106.875,45.0,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,107.125,45.0,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,107.375,46.9,,1.69,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,107.625,49.0,,1.64,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,107.875,42.5,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.375,108.125,42.4,,1.78,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.3764,-87.555603,42.25,,1.71,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.38,-87.56,44.0,,1.82,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.395,-81.758011,33.5,,1.7625,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.4,-118.41,24.0,,1.61,,,,,,,,,OFFSHORE,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.4,-116.43,27.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.4,-105.34,54.0,,1.68,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.4,-81.76,36.0,,1.7,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.401897,-118.415024,23.25,,1.7,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.402,-118.415,23.7,,1.7,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,33.403,-105.341,45.2,,1.78,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,33.41,-116.42,27.0,,1.82,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.41,-83.47,46.0,,1.69,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.41,89.53,63.17,,1.74,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,33.4112,-83.4666,39.75,,1.78,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.411201,-83.466599,31.0,,2,,,,,,,,,America_North,Abt2010,Stephenson 2024,Hk,-,,,,,,,
,,33.42,-116.42,27.0,,1.86,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.42,-116.41,30.0,,1.71,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.42,-116.4,28.0,,1.74,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.43,-116.4,28.0,,1.74,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.44577,-118.483002,24.0,,1.7075,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.446,-118.483,23.0,,1.65,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,33.45,-118.48,24.0,,1.66,,,,,,,,,OFFSHORE,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.45,91.9,68.0,,1.73,,,,,,,,,Asia_China,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.454,-117.237,33.454,,1.828,,,,,,,,,America_North,Yan2007,Stephenson 2024,Hk,-,,,,,,,
,,33.46,-83.73,47.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.46,-79.57,29.0,,1.7,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.460739,-79.571518,26.5,,1.8225,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.465,-116.71,33.465,,1.82,,,,,,,,,America_North,Yan2007,Stephenson 2024,Hk,-,,,,,,,
,,33.47,-116.65,31.0,,1.73,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.47,88.48,56.87,,1.86,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,33.49,-116.67,32.0,,1.7,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.49,-105.46,52.0,,1.66,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.491,-105.455,40.6,,1.81,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,33.491501,-116.667,31.5,,1.7,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.494701,-116.602203,31.5,,1.7775,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.494801,-116.602203,38.25,,1.7,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.5,-116.6,31.0,,1.73,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.5,88.0,66.0,,1.76,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,88.5,64.0,,1.8,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,89.0,71.5,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,91.5,71.0,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,92.0,65.2,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,92.5,70.5,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,95.5,83.5,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,96.0,69.9,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,96.5,77.0,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,97.0,72.8,,1.71,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,97.5,80.0,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,101.5,57.0,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,108.5,39.0,,1.8,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,109.5,37.5,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,109.9,36.0,,1.716,,,,,,,,,Asia_China,Pan2011,Stephenson 2024,Hk,-,,,,,,,
,,33.5,110.0,39.0,,1.69,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,110.5,38.5,,1.67,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,111.0,37.9,,1.64,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,113.0,27.0,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,113.5,32.2,,1.62,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,114.0,28.5,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,114.5,33.5,,1.76,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,115.0,34.0,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,116.5,34.6,,1.68,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,117.5,33.9,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,118.0,33.1,,1.77,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.5,119.0,30.4,,1.76,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.51,104.01,48.4,,1.71,,,,,,,,,Tibet_plat,Li2017,Stephenson 2024,Hk,-,,,,,,,
,,33.51,109.87,36.36,,1.74,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,33.5166,-5.1272,32.0,,1.66,,,,,,,,,Africa,Mancilla2015,Stephenson 2024,Hk,-,,,,,,,
,,33.52,-116.43,27.0,,1.83,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.52,110.87,38.14,,1.59,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,33.5234,-116.4257,28.5,,1.7225,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.533,-116.719,33.533,,1.8,,,,,,,,,America_North,Yan2007,Stephenson 2024,Hk,-,,,,,,,
,,33.535,-117.184,33.535,,1.678,,,,,,,,,America_North,Yan2007,Stephenson 2024,Hk,-,,,,,,,
,,33.537,-117.215,33.537,,1.7,,,,,,,,,America_North,Yan2007,Stephenson 2024,Hk,-,,,,,,,
,,33.54,118.16,30.96,,1.82,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,33.55,-117.66,27.0,,2.06,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.55,-116.61,31.0,,1.78,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.551899,-116.6129,31.75,,1.7975,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.552,-116.699,33.552,,1.795,,,,,,,,,America_North,Yan2007,Stephenson 2024,Hk,-,,,,,,,
,,33.552589,-117.661713,27.5,,1.7025,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.55259,-117.66171,29.2,,-,,,,,,,,,America_North,Persaud2007,Stephenson 2024,Hk,-,,,,,,,
,,33.553,-117.662,25.3,,1.86,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,33.56,-116.53,25.0,,2.1,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.56,88.53,57.72,,1.81,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,33.56,103.67,49.1,,1.79,,,,,,,,,Tibet_plat,Li2017,Stephenson 2024,Hk,-,,,,,,,
,,33.56,117.86,32.56,,1.74,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,33.565399,-116.737297,33.25,,1.7,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.57,-116.74,32.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.57,-116.67,31.0,,1.76,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.57,-85.11,54.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.572836,-85.10948,46.5,,1.77,,,,,,,,,America_North,French2009,Stephenson 2024,Hk,-,,,,,,,
,,33.573601,-116.674698,32.0,,1.705,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.575,-117.261,31.4,,1.75,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,33.575081,-117.261192,30.0,,1.8475,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.58,-117.26,32.0,,1.77,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.58,-116.45,28.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.58,102.96,43.13,,1.85,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,33.581299,-116.4496,29.5,,1.7,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.597,-116.356,33.597,,1.775,,,,,,,,,America_North,Yan2007,Stephenson 2024,Hk,-,,,,,,,
,,33.598183,-116.596008,31.75,,1.7,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.59999,-117.19543,30.25,,1.895,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.6,-117.2,31.0,,1.85,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.6,-117.195,30.2,,1.81,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,33.6,-116.6,31.0,,1.74,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.6,-105.59,44.0,,1.72,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.604,-116.789,33.604,,1.785,,,,,,,,,America_North,Yan2007,Stephenson 2024,Hk,-,,,,,,,
,,33.605,-105.593,40.9,,1.79,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,33.605999,-116.454399,30.0,,1.7,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.606,-116.454,28.7,,1.72,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,33.609,-116.455,28.5,,1.72,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,33.6092,-116.4553,30.0,,1.7,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.61,-116.45,30.0,,1.67,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.611698,-116.459396,30.0,,1.7,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.615,-115.941,33.615,,1.813,,,,,,,,,America_North,Yan2007,Stephenson 2024,Hk,-,,,,,,,
,,33.619202,-116.680901,33.25,,1.7,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.62,-116.68,24.0,,2.09,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.62,-116.47,30.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.62,-4.45,32.4,,1.71,,,,,,,,,Africa,Mancilla2012,Stephenson 2024,Hk,-,,,,,,,
,,33.62,56.47,36.5,,1.77,,,,,,,,,Middle_East,Motaghi2012,Stephenson 2024,Hk,-,,,,,,,
,,33.6208,-116.4664,30.0,,1.7,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.621,-109.429,35.6,,1.79,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,33.6228,-4.4485,32.0,,1.71,,,,,,,,,Africa,Mancilla2015,Stephenson 2024,Hk,-,,,,,,,
,,33.625,101.875,56.8,,1.73,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,102.125,53.5,,1.76,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,102.375,55.7,,1.71,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,102.625,52.9,,1.76,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,102.875,49.2,,1.84,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,103.125,51.7,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,103.375,51.6,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,103.625,51.3,,1.72,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,103.875,49.0,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,104.125,46.9,,1.76,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,104.375,42.0,,1.86,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,104.625,44.3,,1.77,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,104.875,43.8,,1.76,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,105.125,46.4,,1.7,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,105.375,43.0,,1.82,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,105.625,41.9,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,105.875,40.4,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,106.125,43.0,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,106.375,47.6,,1.68,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,106.625,46.9,,1.71,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,106.875,47.3,,1.71,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,107.125,46.5,,1.7,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,107.375,42.0,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,107.625,41.7,,1.81,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,107.875,44.1,,1.78,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.625,108.125,42.9,,1.73,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,33.63,-116.85,32.0,,1.81,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.63,-116.44,29.0,,1.72,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.630001,-116.847801,33.0,,1.765,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.632702,-116.444504,29.75,,1.75,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.63481,-116.16402,22.9,,-,,,,,,,,,America_North,Persaud2007,Stephenson 2024,Hk,-,,,,,,,
,,33.635,-116.781,33.635,,1.795,,,,,,,,,America_North,Yan2007,Stephenson 2024,Hk,-,,,,,,,
,,33.64,-116.75,29.0,,1.89,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.64,-109.32,38.0,,1.73,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.64996,-117.00948,32.9,,-,,,,,,,,,America_North,Persaud2007,Stephenson 2024,Hk,-,,,,,,,
,,33.65,-117.01,33.0,,1.78,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
