Net,Station,Lat,Long,Moho_km,err_moho,Avg_Vp/Vs,Poisson’s_ratio,Elevation,Avg_Vp(km/s),Vp_err,Avg_Vs(km/s),Vs_err,N,Sediment,Location,Reference,Compilation,Comments (Method - other notes etc.),Sub-methods,Comments2,H2 (other methods),err,Vsn2,κ2,Unnamed: 25,Unnamed: 26
,,45.21,-122.48,56.0,,1.85,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.21,-122.48,33.0,,1.92,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.22,-70.53,40.0,,1.73,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.22,-70.53,39.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.23,-81.52,31.0,,1.98,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.23,-81.52,33.0,,1.9,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.235699,-120.635101,32.5,,1.83,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,45.235699,-120.635101,32.25,,1.83,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,45.24,-121.32,31.1,,2.065,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,45.24,-121.32,25.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.24,-121.32,52.0,,2.03,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.24,-120.64,33.9,,1.86,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,45.24,-120.64,38.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.24,-120.64,42.0,,1.68,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.242199,-121.316704,38.5,,1.7675,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,45.242199,-121.316704,36.0,,1.7375,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,45.27,-119.67,37.7,,1.97,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,45.27,-119.67,42.0,,1.82,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.27,-90.2,33.0,,1.97,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.27,-90.2,48.0,,1.93,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.28,-117.78,35.2,,1.78,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,45.28,-117.78,37.0,,1.64,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.29,-118.96,32.9,,1.83,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,45.29,-118.96,34.8,,1.785,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,45.29,-118.96,36.0,,1.79,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.29,-117.12,34.7,,1.77,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,45.29,-117.12,36.0,,1.78,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.36,-80.21,30.0,,1.87,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.36,-80.21,25.0,,2.05,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.3933,22.7767,36.0,,1.68,,,,,,,,,Europe,Bala2016,Stephenson 2024,Hk,-,,,,,,,
,,45.3933,22.7767,40.1828,,-,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,45.3933,22.7767,40.2,,1.86,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,Hk,-,,,,,,,
,,45.4,-116.27,41.4,,1.73,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,45.4,-116.27,48.0,,1.7,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.5,126.0,32.3,,1.795,,,,,,,,,Asia_China,Tao2014,Stephenson 2024,Hk,-,,,,,,,
,,45.5,126.0,31.8,,1.86,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,45.5,130.5,35.7,,1.804,,,,,,,,,Asia_China,Tao2014,Stephenson 2024,Hk,-,,,,,,,
,,45.5,130.5,35.0,,1.76,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,45.58,-108.61,31.0,,1.64,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.58,-108.61,26.0,,1.69,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.6188,21.6401,29.0,,1.75,,,,,,,,,Europe,Bala2016,Stephenson 2024,Hk,-,,,,,,,
,,45.6188,21.6401,27.9609,,-,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,45.6188,21.6401,29.3,,1.74,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,Hk,-,,,,,,,
,,45.6283,-74.8842,37.0,,1.8,,,,,,,,,America_North,Eaton2006,Stephenson 2024,Hk,-,,,,,,,
,,45.6283,-74.8842,39.8,,1.75,,,,,,,,,America_North,Petrescu2016,Stephenson 2024,Hk,-,,,,,,,
,,45.63,-74.88,38.0,,1.77,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.63,-74.88,37.0,,1.8,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.6773,-77.2466,37.9,,1.74,,,,,,,,,America_North,Eaton2006,Stephenson 2024,Hk,-,,,,,,,
,,45.6773,-77.2466,38.4,,1.78,,,,,,,,,America_North,Petrescu2016,Stephenson 2024,Hk,-,,,,,,,
,,45.709,13.764,43.0,,-,,,,,,,,,Europe,Agostinetti2009b,Stephenson 2024,Hk,-,,,,,,,
,,45.709,13.764,39.8,,1.74,,,,,,,,,Europe,Stipcevic2020,Stephenson 2024,Hk,-,,,,,,,
,,45.71,-117.91,24.9,,1.72,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,45.71,-117.91,28.0,,1.62,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.71,13.76,40.0,,1.8,,,,,,,,,Europe,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,45.71,13.76,39.0,,1.79,,,,,,,,,Europe,Geisseler2008,Stephenson 2024,Hk,-,,,,,,,
,,45.76,-115.25,40.6,,1.565,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,45.76,-115.25,44.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.77,-120.78,42.7,,1.645,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,45.77,-120.78,49.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.79,-114.33,34.7,,1.72,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,45.79,-114.33,44.0,,1.65,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.8,-118.78,27.5,,1.93,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,45.8,-118.78,34.0,,1.78,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.8,-108.25,41.3,,1.79,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,45.8,-108.25,33.0,,2.1,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.88,-121.46,34.8,,1.925,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,45.88,-121.46,34.0,,2.09,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.88,11.8,37.0,,1.75,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.88,11.8,28.0,,1.99,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.89,-116.15,31.1,,1.91,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,45.89,-116.15,35.0,,1.77,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.8951,-119.927803,39.5,,1.7,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,45.8951,-119.927803,36.75,,1.705,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,45.9,-119.93,41.3,,1.655,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,45.9,-119.93,43.0,,1.64,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.9,-119.93,42.0,,1.67,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.9,-69.97,41.0,,1.74,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.9,-69.97,39.0,,1.76,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.9047,-75.6079,39.0,,1.76,,,,,,,,,America_North,Petrescu2016,Stephenson 2024,Hk,-,,,,,,,
,,45.9047,-75.6079,37.75,,1.8125,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,45.92,9.04,37.0,,1.8,,,,,,,,,Europe,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,45.92,9.04,35.0,,1.75,,,,,,,,,Europe,Lombardi2008,Stephenson 2024,Hk,CSS_combined,,,,,,,
,,45.93,-122.42,53.4,,1.81,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,45.93,-122.42,50.0,,1.88,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.93,-122.42,51.0,,1.88,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.95,-108.6,42.8,,1.77,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,45.95,-108.6,44.0,,1.81,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.9544,-78.0509,43.0,,1.81,,,,,,,,,America_North,Eaton2006,Stephenson 2024,Hk,-,,,,,,,
,,45.9544,-78.0509,43.3,,1.77,,,,,,,,,America_North,Petrescu2016,Stephenson 2024,Hk,-,,,,,,,
,,45.9544,-78.0509,28.25,,1.8275,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,45.97,-117.23,33.9,,1.555,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,45.97,-117.23,37.0,,2,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.97,-117.23,56.0,,1.64,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.0,122.0,35.5,,1.765,,,,,,,,,Asia_China,Tao2014,Stephenson 2024,Hk,-,,,,,,,
,,46.0,122.0,37.4,,1.76,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,46.068241,22.453421,31.0,,1.8,,,,,,,,,Europe,Bala2016,Stephenson 2024,Hk,-,,,,,,,
,,46.068241,22.453421,33.3459,,-,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.068241,22.453421,30.5,,1.81,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,Hk,-,,,,,,,
,,46.17,13.65,56.0,,1.81,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.17,13.65,25.0,,1.6,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.2,-122.19,28.0,,2.1,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.2,-122.19,49.0,,1.62,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.25,-108.3,43.9,,1.79,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,46.25,-108.3,48.0,,1.83,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.2653,21.663,28.0,,1.73,,,,,,,,,Europe,Bala2016,Stephenson 2024,Hk,-,,,,,,,
,,46.2653,21.663,26.6609,,-,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.2653,21.663,25.9,,1.77,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,Hk,-,,,,,,,
,,46.31,12.44,42.0,,1.82,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.31,12.44,43.0,,1.78,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.36,7.3,40.0,,1.72,,,,,,,,,Europe,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,46.36,7.3,41.0,,1.66,,,,,,,,,Europe,Lombardi2008,Stephenson 2024,Hk,CSS_combined,,,,,,,
,,46.362511,22.139,30.0,,1.79,,,,,,,,,Europe,Bala2016,Stephenson 2024,Hk,-,,,,,,,
,,46.362511,22.139,28.764,,-,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.362511,22.139,29.7,,1.81,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,Hk,-,,,,,,,
,,46.37,-84.31,38.0,,1.9,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.37,-84.31,40.0,,1.86,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.39,-119.53,37.0,,1.67,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.39,-119.53,36.0,,1.7,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.41,13.0,49.0,,1.68,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.41,13.0,40.0,,1.78,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.44,8.11,43.0,,1.8,,,,,,,,,Europe,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,46.44,8.11,42.0,,1.79,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.44,13.57,27.0,,1.6,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.44,13.57,38.0,,1.86,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.46,-119.42,33.0,,1.82,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.46,-119.42,32.0,,1.85,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.46,-89.47,49.2,,-,,,,,,,,,GSC_global_database,68G.1,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.46,-89.47,50.0,,-,,,,,,,,,GSC_global_database,68G.1,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.46,12.88,47.0,,1.72,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.46,12.88,35.0,,1.96,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.49,-119.06,33.0,,1.72,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.49,-119.06,32.0,,1.76,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.4911,-119.059502,31.5,,1.7125,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,46.4911,-119.059502,30.25,,1.76,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,46.4911,-119.059502,30.5,,1.7,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,46.498951,23.03668,32.0,,1.78,,,,,,,,,Europe,Bala2016,Stephenson 2024,Hk,-,,,,,,,
,,46.498951,23.03668,30.6217,,-,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.498951,23.03668,34.9,,1.68,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,Hk,-,,,,,,,
,,46.51,-76.55,36.0,,-,,,,,,,,,GSC_global_database,47H.1,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,46.51,-76.55,47.5,,-,,,,,,,,,GSC_global_database,47H.1,Stephenson 2024,Refraction,S_unreversed,,,,,,,
,,46.513901,-118.1455,30.0,,1.7,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,46.513901,-118.1455,30.25,,1.7,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,46.545898,-123.563202,28.0,,1.845,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,46.545898,-123.563202,27.25,,1.89,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,46.55,-123.56,31.0,,1.8,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.55,-123.56,30.0,,1.89,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.55,13.51,40.0,,1.74,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.55,13.51,34.0,,1.87,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.558498,-119.854797,32.0,,1.86,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,46.558498,-119.854797,31.5,,1.8625,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,46.558498,-119.854797,31.25,,1.8625,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,46.56,-119.85,30.0,,1.99,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.56,-119.85,39.0,,1.77,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.57,-100.69,54.0,,1.7,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.57,-100.69,40.0,,1.96,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.61,-91.55,30.0,,2.09,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.61,-91.55,32.0,,1.99,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.62,-69.52,37.0,,1.79,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.62,-69.52,38.0,,1.77,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.62,10.26,49.0,,1.64,,,,,,,,,Europe,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,46.62,10.26,58.0,,1.86,,,,,,,,,Europe,Lombardi2008,Stephenson 2024,Hk,CSS_combined,,,,,,,
,,46.62,10.26,48.0,,1.66,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.6438,-81.3442,36.0,,1.69,,,,,,,,,America_North,Eaton2006,Stephenson 2024,Hk,-,,,,,,,
,,46.6438,-81.3442,33.5,,1.75,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,46.6713,-68.019,33.0,,1.79,,,,,,,,,America_North,Abt2010,Stephenson 2024,Hk,-,,,,,,,
,,46.6713,-68.019,33.25,,1.77,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,46.678,15.0327,32.0,,1.72,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,46.678,15.0327,32.4096,,-,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.678,15.0327,34.3,,1.71,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,Hk,-,,,,,,,
,,46.76,8.15,40.0,,1.67,,,,,,,,,Europe,Lombardi2008,Stephenson 2024,Hk,CSS_combined,,,,,,,
,,46.76,8.15,27.0,,2.06,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.7917,22.7111,32.5,,1.96,,,,,,,,,Europe,Bala2016,Stephenson 2024,Hk,-,,,,,,,
,,46.7917,22.7111,32.1659,,-,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,46.7917,22.7111,34.1,,1.7,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,Hk,-,,,,,,,
,,46.81,81.98,52.0,,1.74,,,,,,,,,Asia,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.81,81.98,51.0,,1.75,,,,,,,,,Asia,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.86,-112.46,38.0,,1.77,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.86,-112.46,37.0,,1.74,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,46.94,6.47,31.0,,1.83,,,,,,,,,Europe,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,46.94,6.47,28.0,,1.87,,,,,,,,,Europe,Lombardi2008,Stephenson 2024,Hk,CSS_combined,,,,,,,
,,47.05,9.38,41.0,,1.67,,,,,,,,,Europe,Lombardi2008,Stephenson 2024,Hk,CSS_combined,,,,,,,
,,47.05,9.38,40.0,,1.66,,,,,,,,,Europe,Lombardi2008,Stephenson 2024,Hk,CSS_combined,,,,,,,
,,47.05188,22.4781,30.0,,1.75,,,,,,,,,Europe,Bala2016,Stephenson 2024,Hk,-,,,,,,,
,,47.05188,22.4781,32.3473,,-,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,47.05188,22.4781,30.5,,1.91,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,Hk,-,,,,,,,
,,47.057301,-118.920998,29.0,,1.735,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,47.057301,-118.920998,28.5,,1.7575,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,47.06,-118.92,30.0,,1.74,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.06,-118.92,29.0,,1.76,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.06,-88.57,43.0,,1.83,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.06,-88.57,42.0,,1.89,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.08,-69.05,31.0,,1.96,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.08,-69.05,36.0,,1.84,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.08,13.34,43.0,,1.76,,,,,,,,,Europe,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,47.08,13.34,35.0,,1.92,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.12,-123.77,36.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.12,-123.77,34.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.15,-106.18,48.0,,1.7,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,47.15,-106.18,25.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.188099,-121.9888,23.5,,1.9925,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,47.188099,-121.9888,24.25,,1.95,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,47.19,-121.99,51.0,,2.07,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.19,-121.99,66.0,,1.64,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.2505,15.5232,32.0,,1.76,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,47.2505,15.5232,33.3839,,-,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,47.2505,15.5232,33.9,,1.75,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,Hk,-,,,,,,,
,,47.28,-66.06,33.0,,1.73,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.28,-66.06,34.0,,1.69,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.29,9.49,37.0,,1.7,,,,,,,,,Europe,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,47.29,9.49,38.0,,1.7,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.29,9.88,38.0,,1.75,,,,,,,,,Europe,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,47.29,9.88,40.0,,1.76,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.3835,-72.7819,37.4,,1.76,,,,,,,,,America_North,Petrescu2016,Stephenson 2024,Hk,-,,,,,,,
,,47.3835,-72.7819,35.0,,1.78,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,47.69,-121.69,26.0,,1.61,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.69,-121.69,40.0,,1.9,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.72,-122.97,40.0,,1.72,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.72,-122.97,38.0,,1.74,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.76,8.49,29.0,,1.66,,,,,,,,,Europe,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,47.76,8.49,28.0,,1.69,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.78,-112.61,46.0,,1.8,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.78,-112.61,48.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.8495,14.2659,35.7,,1.8,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,47.8495,14.2659,39.2498,,-,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,47.8495,14.2659,37.9,,1.78,,,,,,,,,Europe,Kalmar2021,Stephenson 2024,Hk,-,,,,,,,
,,47.92,-120.89,39.0,,1.68,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.92,-120.89,40.0,,1.66,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,47.923,-120.894,33.9,,1.79,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,47.923,-120.894,35.1,,1.72,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
